id,datum,duur,Video,V1_1,V1_2,V1_3,V1_4,V1_5,V1_6,V1_7,V1_8,V1_9,V1_10,V2a,V2b,V3,V4_1,V4_2,V4_3,V4_4,V4_5,V4_6,V5_1,V5_2,GL_pre,V5_4,PVV_pre,SP_pre,V5_7,V5_8,leftright,V7_1,V7_2,V7_3,V7_4,V7_5,V7_6,V7_7,V7_8,V7_9,V8_1,V8_2,V8_3,V8_4,V8_5,V8_6,V9_1,V9_2,V9_3,V9_4,V9_5,V9_6,V9_7,V9_8,V9_9,V9_10,V10_1,V10_2,V10_3,V10_4,V10_5,V10_6,V11,V12_1,V12_2,V12_3,V12_4,V12_5,V12_6,V12_7,V12_8,V12_9,V12_10,V12_11,V12_12,V13_1,V13_2,V13_3,V13_4,V13_5,V13_6,V13_7,V13_8,V14_1,V14_2,GL_post,V14_4,PVV_post,SP_post,V14_7,V14_8,V15,V16_1,V16_2,V16_3,V16_4,V16_5,V16_6,V16_7,V16_8,V16_9,V16_10,V16_11,V16_12,V16_13,V16_14,V16_15,V16_16,V16_17,V16_18,V16_open,V17_1,V17_2,V17_3,V17_4,V17_5,V17_6,V17_7,V17_8,V17_9,V17_10,V17_11,V17_12,V17_13,V17_14,V17_15,V17_16,V17_17,geslacht,geboortedatum,geboortejaar,lft4,opleiding,opl3,pcc,gemnr,provincie,werksituatie,TK2017,Geboorteland_zelf,Geboorteland_vader,Geboorteland_moeder,video_2,video_3,video_4,V4_2B,V4_5B,INDEX_CYNICISM,INDEX_POPULISM,INDEX_POPULISM2,V7_3B,V7_6B,V7_7B,INDEX_MIGRATION,INDEX_CLIMATE,INDEX_HEALTH,INDEX_AUTHO,POS_AFFECT,NEG_AFFECT,FEAR,ANGER,BIG5_O,BIG5_C,BIG5_E,BIG5_A,BIG5_N,catchvar,beeld,tekst,stem
caaa66d5b913a8867682e030bd2f99e1,02-Jul-17,9,6,0,1,1,0,0,0,1,0,0,0,4,#NULL!,2,4,4,4,3,3,5,14,3,1,4,8,4,17,5,6,3,5,1,2,4,2,4,5,4,5,4,4,5,3,5,4,5,5,5,4,4,3,3,4,3,2,4,4,4,4,1,3,1,1,1,1,1,1,1,1,1,1,1,1,15,16,13,18,15,8,8,13,10,2,1,5,7,4,16,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,29-Jul-84,#NULL!,1,4,2,2678,1783,28,3,1,1,1,1,2,3,9,2,3,3,7,6,5,4,2,4.00,1.00,2.00,10.00,0,0,1,1,-1,1,-1,1,2,1,0,0,0
cabcf23cea991f67a6a9cd2b7e91f06d,03-Jul-17,11,5,0,1,1,1,1,1,0,0,0,0,#NULL!,3,2,3,4,2,2,2,4,13,19,14,14,1,12,19,15,5,3,4,3,4,4,2,4,4,4,4,4,2,3,2,6,2,4,1,4,4,3,5,4,4,2,5,5,5,4,3,1,3,1,4,10,8,4,16,5,6,4,8,2,4,17,17,17,17,17,19,16,19,14,18,14,14,1,12,18,15,19,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,19-Sep-83,1984,1,7,3,1054,363,27,3,1,1,1,1,2,2,9,2,4,-1,#NULL!,#NULL!,3,4,2,1.00,3.00,1.00,7.00,2,3,11,3,-1,0,3,2,-3,1,0,0,0
cabebe3399d8d1493c2c191dc24e7e60,28-Jun-17,15,8,0,1,1,1,1,1,0,0,0,0,#NULL!,3,3,3,3,3,3,3,3,11,19,14,15,4,14,11,4,4,2,3,4,4,4,2,4,3,2,3,3,2,3,2,3,2,4,2,4,4,4,4,3,2,2,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,1,5,5,5,6,7,5,6,5,10,18,13,15,3,13,10,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,#NULL!,1984,1,6,3,8262,166,23,5,4,1,1,1,3,2,9,3,3,0,-1,-1,2,4,2,-2.00,3.00,-2.00,5.00,0,2,1,7,0,2,2,2,-1,1,0,0,0
cad822bb70fea6b5d9049a136ef8ae6e,03-Jul-17,19,2,0,1,1,0,0,0,1,0,0,0,2,#NULL!,2,4,2,3,4,3,3,7,8,12,13,13,13,8,8,5,4,5,1,6,5,5,3,4,4,5,5,3,4,3,5,2,4,2,5,3,3,3,4,3,2,4,5,5,4,4,3,2,18,6,16,12,8,4,5,10,2,7,5,13,20,3,16,20,7,20,4,20,5,8,12,14,14,12,7,8,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,29-Dec-67,#NULL!,2,5,2,1731,1911,27,3,3,1,1,1,1,2,9,4,3,3,6,4,5,1,3,5.00,#NULL!,2.00,10.00,4,4,8,9,-2,1,1,1,-2,1,0,0,0
cadb3193cb779d5602471b3e027159dc,28-Jun-17,14,9,0,1,1,0,0,0,0,0,0,0,#NULL!,#NULL!,2,3,4,2,2,2,4,18,18,14,16,9,11,19,14,6,2,3,4,1,5,5,5,4,3,5,5,5,4,3,2,4,4,2,1,5,4,4,4,3,1,4,3,4,4,3,2,1,18,17,14,1,1,1,1,17,17,1,1,1,21,17,20,21,20,21,15,21,19,19,4,15,1,9,21,13,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,08-Apr-39,1938,4,3,1,7217,262,25,8,1,1,1,1,3,3,9,2,4,-1,-1,0,2,1,1,-2.00,-2.00,-1.00,12.00,7,0,1,1,3,1,0,4,-2,1,0,0,0
cafbfd1d9ab0a3fd9ff875e83186cecf,04-Jul-17,12,7,0,1,1,0,0,1,1,0,0,0,3,2,2,3,2,4,3,2,4,15,11,7,10,13,10,12,11,6,3,4,2,4,4,3,2,4,5,5,5,3,4,4,4,2,4,3,4,4,4,4,4,3,3,4,4,4,4,3,4,1,8,14,14,8,14,14,11,8,6,11,13,10,19,6,14,11,5,16,8,15,16,13,10,12,14,12,14,13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,08-Feb-59,#NULL!,3,3,1,1724,416,27,3,3,1,1,1,3,1,3,4,4,4,7,7,4,3,4,2.00,2.00,4.00,10.00,5,5,11,12,0,1,2,1,-1,1,0,0,0
cb492e7ff4baa5b4c0137d8d1696341a,27-Jun-17,10,4,0,1,1,0,1,0,1,0,0,0,2,2,2,4,2,4,4,3,4,21,1,6,6,15,7,18,7,6,4,4,3,2,3,5,3,2,4,4,4,4,3,2,4,3,4,2,4,3,3,4,4,2,2,4,4,4,2,2,2,3,3,3,3,3,3,3,2,2,2,2,2,2,18,14,9,18,18,18,9,18,20,1,9,8,16,9,19,8,19,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,28-Sep-64,1964,3,3,1,3772,203,25,3,11,1,1,1,2,1,2,4,3,5,5,3,3,1,3,2.00,-3.00,0.00,9.00,1,1,3,2,-1,2,1,1,-2,1,0,0,0
cb5cd27618b3b50dd9c094975f1f6cf7,07-Jul-17,1110,2,0,1,0,0,0,0,1,0,0,0,3,#NULL!,3,3,4,3,2,4,6,18,13,13,13,1,12,16,6,7,2,3,3,6,4,2,4,4,3,5,4,3,3,2,3,3,5,2,5,4,4,4,4,3,1,3,4,4,3,2,1,3,3,11,11,11,11,6,8,3,3,3,2,3,21,17,20,21,20,21,20,21,20,16,15,10,1,19,20,6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,15-Aug-36,1936,4,1,1,1777,1911,27,8,3,1,1,1,1,2,9,2,2,#NULL!,#NULL!,#NULL!,3,4,2,-1.00,#NULL!,0.00,9.00,3,3,7,5,-1,2,1,3,-2,1,0,0,0
cb69ef04e6706ac5f012c2065c5f870a,28-Jun-17,13,1,0,1,1,1,1,0,0,0,0,0,#NULL!,2,2,2,3,3,2,3,2,9,9,6,8,8,6,15,9,6,3,5,1,5,5,2,2,4,4,5,5,3,4,3,5,3,4,2,4,2,3,3,4,2,3,3,3,3,3,2,2,2,6,7,10,12,15,8,10,10,10,11,19,16,17,17,17,15,17,15,3,16,9,9,7,8,9,7,16,8,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,12-Nov-84,#NULL!,1,6,3,2211,576,28,3,1,1,1,1,1,1,1,3,3,-3,0,2,5,4,4,4.00,5.00,3.00,10.00,4,6,10,17,-1,2,0,-1,-2,1,0,0,0
cb8fc64436276aede5d86ed2c80e99c8,03-Jul-17,9,4,0,1,1,1,1,1,0,0,0,0,#NULL!,3,3,2,4,2,4,3,3,19,19,19,19,4,19,17,15,8,2,3,3,4,3,4,1,5,5,2,4,2,4,2,3,3,5,5,5,4,3,4,2,2,1,5,5,5,3,2,1,3,1,1,1,1,1,5,1,1,1,1,16,10,21,9,9,16,3,16,5,17,19,19,19,19,9,19,18,18,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,30-Jun-85,#NULL!,1,7,3,7497,1735,23,3,3,1,1,1,2,1,2,2,3,-2,-2,-2,3,2,5,-1.00,0.00,6.00,5.00,0,2,2,9,-2,3,1,3,3,1,0,0,0
cba535f0a4adaad46d61569866cf5d8f,27-Jun-17,21,8,0,0,0,0,1,0,0,0,0,0,#NULL!,3,1,4,4,3,4,2,4,9,13,7,7,10,9,13,9,5,2,5,1,3,5,2,3,2,5,3,4,4,3,2,3,2,4,2,2,4,4,4,2,3,3,3,4,4,2,1,1,6,8,5,15,11,4,14,8,10,10,12,12,10,17,21,18,21,19,21,4,18,9,13,8,8,10,9,13,9,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,14-Jul-79,#NULL!,2,6,3,1602,388,27,3,14,1,1,1,3,2,9,2,4,3,2,0,5,4,3,3.00,3.00,1.00,8.00,4,5,12,9,2,1,2,1,0,1,0,0,0
cbd86bb0218d50b98b0fdee02fb7e343,28-Jun-17,5,7,0,0,0,1,1,0,0,0,0,0,#NULL!,3,2,2,3,2,3,3,4,16,17,14,8,1,6,19,13,6,1,1,3,5,5,3,5,4,2,5,4,3,4,2,2,1,5,1,4,4,3,5,4,2,1,4,5,5,2,1,1,1,4,2,10,6,10,13,6,2,1,5,15,8,17,8,13,16,13,17,8,18,16,16,11,9,1,6,19,11,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,14-Feb-73,#NULL!,2,4,2,6916,196,25,3,1,1,1,1,3,1,3,3,3,-1,-2,-1,3,3,1,-4.00,4.00,-2.00,9.00,2,4,8,11,-1,3,4,3,-3,1,0,0,0
cc1a669421e8577d5289c0df0f0a7f0f,27-Jun-17,7,6,1,0,0,0,0,0,0,0,0,0,#NULL!,#NULL!,3,2,3,2,3,4,2,11,10,10,10,1,10,16,15,5,3,3,3,3,4,4,4,3,5,4,4,3,4,3,4,4,4,2,3,4,4,3,4,3,1,5,5,5,2,2,1,3,1,1,1,1,1,1,1,1,1,1,1,1,14,10,10,12,12,14,7,14,12,11,8,11,1,8,14,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,22-Dec-70,#NULL!,2,4,2,5911,983,31,3,1,1,1,1,2,3,9,3,2,-4,-2,-1,3,2,2,0.00,0.00,1.00,8.00,0,0,1,1,1,1,-1,3,-2,1,0,0,0
cc1b031b9902d01726db75cc4b0bea6f,27-Jun-17,10,1,1,0,0,0,0,0,0,0,0,0,#NULL!,#NULL!,3,5,1,5,5,1,5,5,4,7,4,19,7,1,8,4,5,5,1,5,5,3,1,5,5,4,5,4,5,5,5,3,3,3,4,4,3,4,4,2,1,5,5,5,5,5,3,2,1,4,1,3,14,4,3,2,1,8,8,8,21,12,16,5,5,12,5,13,7,7,5,6,20,8,1,7,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,27-Nov-74,1974,2,2,1,5702,794,30,3,2,1,1,1,1,1,1,5,5,12,18,14,5,3,5,6.00,4.00,6.00,10.00,1,3,5,10,-1,1,1,3,-1,1,0,0,0
cc521609a1a781586a09a4ee50ab623b,27-Jun-17,16,7,0,1,0,1,1,0,0,0,0,0,#NULL!,4,2,4,2,4,4,3,4,3,11,19,8,2,14,7,5,2,2,4,3,5,5,1,4,3,4,2,2,5,4,2,4,4,2,4,3,4,5,2,3,5,1,2,4,5,2,1,1,1,1,1,21,1,10,10,1,1,1,1,21,1,21,16,21,21,21,21,20,17,4,3,15,9,2,13,6,6,6,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,27-Mar-54,1954,3,6,3,1016,363,27,8,5,1,1,1,3,1,3,4,3,5,6,4,3,5,2,0.00,6.00,0.00,6.00,2,3,4,11,2,-3,-2,3,1,1,0,0,0
cc53a78001cb369ec9405958f3808cc9,03-Jul-17,10,1,0,1,0,1,0,0,1,0,0,0,3,3,2,2,4,2,2,2,2,18,18,10,10,3,3,19,3,5,2,2,4,6,4,2,4,3,4,3,4,4,4,3,3,4,4,2,2,4,3,4,3,3,4,2,4,4,1,1,1,6,1,1,1,20,20,20,1,1,1,1,21,1,21,15,15,15,15,21,15,21,18,18,11,11,1,2,20,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,19-Feb-55,#NULL!,3,6,3,1083,363,27,5,1,1,1,1,1,1,1,2,4,-4,-3,-1,2,4,2,-3.00,#NULL!,0.00,8.00,0,6,14,14,1,1,0,0,-1,1,0,0,0
cc5aa4b1c3554c487c9d31aa458e555b,03-Jul-17,17,7,0,1,0,1,0,1,1,1,0,0,2,2,1,3,3,4,3,4,3,16,16,16,16,9,13,16,9,6,3,4,2,5,5,2,1,5,5,4,5,4,5,1,5,2,4,2,3,4,4,5,4,2,1,5,5,5,4,3,4,1,16,1,16,1,1,1,16,16,10,1,5,5,21,10,21,20,20,20,10,20,17,17,17,17,8,13,17,8,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,05-Feb-71,1971,2,4,2,2041,473,27,5,14,1,1,1,3,1,3,3,2,0,2,2,4,4,5,2.00,5.00,6.00,10.00,6,1,1,4,1,2,3,3,-2,1,0,0,0
cc83b3ce6a98c041e7dd09f6d9ee6801,28-Jun-17,22,1,0,1,0,0,0,0,1,0,0,0,3,#NULL!,3,5,3,3,5,2,5,1,7,18,8,1,18,1,1,1,1,1,4,5,4,1,5,5,4,3,1,1,3,2,3,2,4,2,2,4,3,3,3,4,2,2,4,4,1,1,1,2,1,1,1,1,21,21,21,1,1,1,21,21,21,21,21,21,8,21,21,21,1,10,15,9,1,17,1,1,7,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,21-Oct-52,1952,3,5,2,9713,14,20,3,6,1,1,1,1,1,1,3,4,7,6,2,2,5,1,-5.00,5.00,1.00,2.00,2,7,8,21,1,0,1,2,-1,1,0,0,0
ccaa995a973a6fcf0392503d301224a4,28-Jun-17,19,4,0,1,0,1,0,0,0,1,0,0,4,4,2,4,3,3,4,3,4,11,6,7,5,6,14,7,9,4,4,4,3,5,5,3,4,4,5,5,5,5,5,3,5,3,4,4,4,5,4,5,3,4,2,4,4,4,4,4,3,1,5,1,3,2,3,1,1,1,1,1,1,3,21,9,21,21,19,21,16,21,14,4,6,6,5,13,10,9,9,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,30-May-36,1936,4,3,1,1561,479,27,10,6,1,1,1,2,1,2,3,3,3,7,5,3,3,2,2.00,4.00,2.00,12.00,1,0,1,2,0,0,2,3,1,1,0,0,0
ccaca546446a2c7865ed809c2584748f,05-Jul-17,349,1,0,1,1,0,1,1,0,0,0,0,#NULL!,4,1,4,2,3,4,4,3,13,16,15,12,1,10,11,1,5,2,2,4,4,4,2,4,3,4,3,4,3,2,2,4,3,4,4,1,5,5,4,3,4,1,5,5,5,1,1,1,2,1,1,12,1,19,6,17,1,1,1,21,1,16,16,17,14,18,20,12,17,14,17,16,13,1,10,15,1,5,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,03-Apr-87,1987,1,6,3,5616,772,30,3,4,1,1,1,1,1,1,4,2,2,1,-1,2,4,2,-3.00,3.00,0.00,7.00,2,4,3,14,4,0,1,4,1,1,0,0,0
ccae32dc67315b6403f4bc08fae53eae,03-Jul-17,16,6,0,1,0,0,0,0,1,0,0,0,3,#NULL!,2,2,4,2,4,3,3,11,17,17,8,3,7,15,9,4,2,3,3,4,4,2,4,3,3,3,3,3,3,3,3,4,4,3,4,3,3,3,2,3,1,5,5,5,4,3,1,3,1,11,11,1,1,11,6,4,1,1,6,4,16,14,15,13,12,16,14,15,11,16,16,8,4,7,15,10,10,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,24-Oct-65,#NULL!,3,5,2,9725,14,20,5,9,1,1,1,2,3,9,2,3,-2,-2,-2,3,4,2,-1.00,3.00,-1.00,6.00,2,2,4,4,-1,1,-1,2,1,1,0,0,0
cd21cf52a16b9cc58dad2d22be40f044,02-Jul-17,18,9,0,1,0,1,0,0,1,0,0,0,2,2,3,5,1,4,5,1,1,10,6,6,6,1,15,1,15,4,2,4,6,5,5,1,4,4,5,5,5,3,4,5,5,3,4,3,5,3,4,3,4,2,2,5,5,5,3,4,3,1,18,18,19,1,1,10,1,1,1,1,1,1,21,1,21,10,10,18,1,18,10,4,4,10,1,11,1,15,19,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,19-Dec-55,#NULL!,3,3,1,6654,225,25,3,3,1,1,1,3,3,9,5,5,7,12,8,#NULL!,5,2,#NULL!,6.00,2.00,10.00,4,1,4,1,-1,2,0,1,-1,1,0,0,0
cd3df101b6d69e7a0b4ab2c8f8c3e430,28-Jun-17,15,7,0,0,0,1,0,0,0,0,0,0,#NULL!,3,3,5,2,4,5,1,5,1,16,20,15,1,17,1,5,3,3,3,4,5,5,1,2,5,4,4,4,3,3,2,5,3,4,5,2,4,3,4,2,4,3,4,5,4,5,2,2,1,1,1,1,20,20,19,1,1,1,20,19,19,21,14,20,17,14,14,14,17,1,16,20,15,1,17,1,5,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,05-Mar-90,#NULL!,1,4,2,5612,772,30,6,5,1,1,1,3,1,3,4,5,10,11,7,2,5,4,-1.00,6.00,4.00,8.00,0,9,20,19,1,0,1,1,3,1,0,0,0
cd6829aa0e915922cb1616ee5f8f4239,28-Jun-17,9,7,0,1,0,1,1,0,1,0,0,0,2,2,3,3,3,3,2,2,3,14,3,4,5,6,6,10,7,6,3,4,3,3,4,3,4,5,4,4,4,2,3,3,3,2,4,2,4,4,4,4,3,2,2,5,5,5,3,3,2,1,5,12,15,13,11,18,9,4,5,17,13,6,19,12,15,15,19,17,12,18,17,2,4,7,6,7,13,8,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,19-Mar-63,#NULL!,3,6,3,3362,610,28,5,11,1,1,1,3,1,3,3,4,0,0,1,3,3,2,1.00,1.00,2.00,7.00,4,6,16,10,0,2,2,2,-1,1,0,0,0
cd682ae9cfba1220479aacdc955b3c87,28-Jun-17,12,9,0,1,1,1,0,0,0,0,0,0,#NULL!,3,2,3,4,2,3,3,4,17,15,17,17,1,18,17,14,3,3,3,3,4,4,2,4,5,5,4,4,3,3,3,3,2,4,2,3,5,3,4,4,2,1,4,5,5,3,3,2,1,8,8,11,1,4,4,7,6,7,1,4,1,19,16,13,13,11,17,16,16,17,15,17,17,1,18,16,13,7,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,27-Jul-61,1961,3,3,1,6655,225,25,5,6,1,1,1,3,3,9,2,3,-1,-1,-1,3,4,2,0.00,3.00,3.00,8.00,3,1,2,3,0,2,2,4,-2,1,0,0,0
cda8309b5fc686e20a660cdafd251c04,04-Jul-17,6,7,0,0,1,1,0,1,0,0,0,0,#NULL!,3,3,2,4,3,2,4,3,16,17,17,15,1,15,20,14,5,2,2,3,4,4,2,5,4,4,2,5,1,3,3,3,2,4,3,2,4,3,4,3,4,2,2,4,5,3,2,2,1,4,2,6,15,11,15,5,5,3,7,15,8,17,14,17,18,15,15,14,15,15,17,16,15,1,15,20,14,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,30-May-79,#NULL!,2,6,3,7742,109,22,5,1,1,1,1,3,1,3,2,2,-4,-4,-2,3,4,1,-2.00,3.00,0.00,5.00,2,5,12,11,1,0,2,2,0,1,0,0,0
cdb99693a646235608bb6ca87c8c4663,03-Jul-17,8,9,0,1,1,0,0,0,0,0,0,0,#NULL!,#NULL!,3,2,2,3,2,2,4,16,17,17,17,1,17,16,22,1,2,2,4,5,5,2,4,4,4,5,4,2,4,4,3,1,5,1,2,5,4,5,4,1,1,2,5,6,6,6,6,1,5,21,21,21,13,21,7,21,21,21,13,21,17,14,16,13,7,18,15,17,16,17,17,17,1,17,16,22,5,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,19-Nov-72,#NULL!,2,6,3,3554,344,26,3,5,1,1,1,3,3,9,4,4,1,3,5,2,4,2,-3.00,5.00,1.00,8.00,8,9,21,16,2,4,4,4,-3,1,0,0,0
ce0a84e63c7f7ac31b47b86dbf5caa47,29-Jun-17,16,1,0,1,0,0,0,0,0,1,1,0,4,#NULL!,1,4,4,2,3,3,5,10,8,6,7,12,8,11,10,5,3,5,4,3,4,5,5,4,5,4,4,6,3,2,3,4,3,4,1,4,3,4,4,2,1,5,5,5,2,1,1,2,1,1,1,1,1,10,1,1,1,1,1,1,14,5,6,13,9,17,10,17,10,8,6,7,16,12,14,15,3,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,11-Jan-40,1942,4,4,2,3202,1930,28,8,2,1,1,1,1,1,1,2,3,1,0,-1,2,1,1,1.00,-1.00,1.00,#NULL!,0,1,4,1,2,1,0,3,0,1,0,0,0
